"id","title","authors","book.type","genres","settings","system","awards","edition","year","editions.num","rating","rank","url","img.url","title.abbreviated","main.genre","sub.genre"
6515,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=6515",NA,"star rovers",NA,NA
6517,"Vanishing Point","Ashok Desai","Core Rules","Multigenre","Vanishing Point","Vanishing Point","","Sane Studios, UK",2005,NA,5.1,1198,"https://index.rpg.net/display-entry.phtml?mainid=6517","https://www.rpg.net/pictures/cache/picthumb7293-medium.jpg","vanishing point","Multigenre","Multigenre"
6520,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.51,NA,"https://index.rpg.net/display-entry.phtml?mainid=6520",NA,"dragonball",NA,NA
6521,NA,NA,NA,NA,NA,NA,"",NA,NA,2,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=6521",NA,"way out waste",NA,NA
6523,"Pirates and Plunder","Michael S. Matheny","Core Rules","Pulp / Swashbuckling","Generic","Generic / One-Off System","","Yaquinto",1982,NA,4.81,2459,"https://index.rpg.net/display-entry.phtml?mainid=6523","https://www.rpg.net/pictures/cache/picthumb26343-medium.jpg","pirates and plunder","Pulp","Swashbuckling"
6615,"Capes","Anthony Lower-Basch","Core Rules","Super Hero","Generic","Generic / One-Off System","ENnie, ENnie","Muse of Fire Games",2005,NA,6.17,354,"https://index.rpg.net/display-entry.phtml?mainid=6615","https://www.rpg.net/pictures/cache/picthumb15922-medium.jpg","capes","Super Hero","Super Hero"
6617,"Hearts & Souls","Tim Kirk","Core Rules","Super Hero","Generic","Generic / One-Off System","","Silver Lion Studios",2006,NA,4.45,2529,"https://index.rpg.net/display-entry.phtml?mainid=6617","https://www.rpg.net/pictures/cache/picthumb7428-medium.jpg","hearts & souls","Super Hero","Super Hero"
6618,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,4.81,NA,"https://index.rpg.net/display-entry.phtml?mainid=6618",NA,"guardian universe",NA,NA
6619,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.01,NA,"https://index.rpg.net/display-entry.phtml?mainid=6619",NA,"guardian universe ii",NA,NA
6620,"Guardian OmegaVerse","Jay Libby","Core Rules","Super Hero","Guardian OmegaVerse","4C System","","Dilly Green Bean Games",2007,NA,5.01,1302,"https://index.rpg.net/display-entry.phtml?mainid=6620","https://www.rpg.net/pictures/cache/picthumb20942-medium.jpg","guardian omegaverse","Super Hero","Super Hero"
6653,"DC Universe","Fred Jandt, Nikola Vrtis","Core Rules","Super Hero","DC Universe",NA,"",NA,NA,2,5.33,956,"https://index.rpg.net/display-entry.phtml?mainid=6653","https://www.rpg.net/pictures/cache/picthumb7380-medium.jpg","dc universe","Super Hero","Super Hero"
667,"Traveller Book 3: Worlds and Adventures","Marc W. Miller","Core Rules","Science Fiction","Traveller","Traveller","Pen & Paper","GDW",1977,NA,6.04,420,"https://index.rpg.net/display-entry.phtml?mainid=667","https://www.rpg.net/pictures/cache/picthumb645-medium.jpg","traveller book 3 worlds and adventures","Science Fiction","Science Fiction"
6673,"Legends Walk!","Tim Gray","Core Rules","Super Hero","2000",NA,"",NA,NA,2,5.72,644,"https://index.rpg.net/display-entry.phtml?mainid=6673","https://www.rpg.net/pictures/cache/picthumb15359-medium.jpg","legends walk","Super Hero","Super Hero"
6684,"Lesser Shades of Evil","Pierre Kakos","Core Rules","Science Fantasy","Second Age","Ascent","","Eos Press",2007,NA,6.64,179,"https://index.rpg.net/display-entry.phtml?mainid=6684","https://www.rpg.net/pictures/cache/picthumb7400-medium.jpg","lesser shades of evil","Science Fantasy","Science Fantasy"
6690,"Ninjas & Superspies","Erick Wujcik","Core Rules","Oriental / Martial Arts","Modern","Ninjas & Superspies","","Palladium Books",1990,NA,5.81,568,"https://index.rpg.net/display-entry.phtml?mainid=6690","https://www.rpg.net/pictures/cache/picthumb7421-medium.jpg","ninjas & superspies","Oriental","Martial Arts"
67,"Empire of the Petal Throne","M.A.R. Barker","Core Rules","Fantasy","Tékumel",NA,"Strategists' Club Award",NA,NA,7,6.21,343,"https://index.rpg.net/display-entry.phtml?mainid=67","https://www.rpg.net/pictures/cache/picthumb28854-medium.jpg","petal throne","Fantasy","Fantasy"
6703,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,4.69,NA,"https://index.rpg.net/display-entry.phtml?mainid=6703",NA,NA,NA,NA
677,"Traveller Book 1: Characters and Combat","Marc W. Miller","Core Rules","Science Fiction","Traveller","Traveller","Pen & Paper","GDW",1977,NA,5.95,475,"https://index.rpg.net/display-entry.phtml?mainid=677","https://www.rpg.net/pictures/cache/picthumb643-medium.jpg","traveller book 1 characters and combat","Science Fiction","Science Fiction"
6771,"Pirates of the Spanish Main","Paul ""Wiggy"" Wade-Williams","Core Rules","Pulp / Swashbuckling","Generic","Savage Worlds 2","","Great White Games",2007,NA,5.87,537,"https://index.rpg.net/display-entry.phtml?mainid=6771","https://www.rpg.net/pictures/cache/picthumb7600-medium.jpg","pirates of the spanish main","Pulp","Swashbuckling"
678,"Traveller Book 2: Starships","Marc W. Miller","Core Rules","Science Fiction","Traveller","Traveller","Pen & Paper","GDW",1977,NA,6.04,419,"https://index.rpg.net/display-entry.phtml?mainid=678","https://www.rpg.net/pictures/show-pic.phtml?picid=25746","traveller book 2 starships","Science Fiction","Science Fiction"
6782,NA,NA,NA,NA,NA,NA,"",NA,NA,2,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=6782","https://www.rpg.net/pictures/show-pic.phtml?picid=11333",NA,NA,NA
6786,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=6786",NA,"phase vii",NA,NA
6792,"The Traveller's Handbook","Martin J. Dougherty, Hunter Gordon","Core Rules","Science Fiction","Traveller",NA,"",NA,NA,2,5.52,781,"https://index.rpg.net/display-entry.phtml?mainid=6792","https://www.rpg.net/pictures/show-pic.phtml?picid=25746","the traveller s handbook","Science Fiction","Science Fiction"
68,"Mage: The Ascension","Phil Brucato, Kathy Ryan, Stewart Wieck","Core Rules","Fantasy / Modern","Classic World of Darkness",NA,"Origins Awards",NA,NA,4,7.05,93,"https://index.rpg.net/display-entry.phtml?mainid=68","https://www.rpg.net/pictures/cache/picthumb1973-medium.jpg","mage the ascension","Fantasy","Modern"
680,"Traveller: The New Era","Frank Chadwick, Marc W. Miller, Dave Nilsen, Loren K. Wiseman","Core Rules","Science Fiction","Traveller",NA,"Origins Awards",NA,NA,3,4.9,2417,"https://index.rpg.net/display-entry.phtml?mainid=680","https://www.rpg.net/pictures/cache/picthumb178-medium.jpg","traveller the new era","Science Fiction","Science Fiction"
6832,"Psibertroopers","Ron Fricke, Scott Palter","Core Rules","Science Fiction","Dead Night of Space","d6 System","","Final Sword Productions",2002,NA,4.6,2516,"https://index.rpg.net/display-entry.phtml?mainid=6832","https://www.rpg.net/pictures/cache/picthumb7544-medium.jpg","psibertroopers","Science Fiction","Science Fiction"
6879,NA,NA,NA,NA,NA,NA,"",NA,NA,2,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=6879",NA,"to challenge tomorrow",NA,NA
6885,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=6885",NA,"dragonroar",NA,NA
6897,"Rippers: The Horror Wars","Shane Lacy Hensley","Core Rules","War","Rippers","Savage Worlds 2","","Great White Games",2005,NA,5.11,1157,"https://index.rpg.net/display-entry.phtml?mainid=6897","https://www.rpg.net/pictures/cache/picthumb7611-medium.jpg","rippers","War","War"
69,"Traveller","Marc W. Miller","Core Rules","Science Fiction","Generic",NA,"Origins Awards",NA,NA,7,6.97,110,"https://index.rpg.net/display-entry.phtml?mainid=69","https://www.rpg.net/pictures/cache/picthumb57-medium.jpg","traveller","Science Fiction","Science Fiction"
691,"7th Sea Compendium","Rob Vaux, Jennifer Wick, John Wick, Kevin Wilson","Core Rules","Pulp / Swashbuckling","Théah","7th Sea 0","","AEG",2000,NA,5.82,558,"https://index.rpg.net/display-entry.phtml?mainid=691","https://www.rpg.net/pictures/cache/picthumb186-medium.jpg","7th sea compendium","Pulp","Swashbuckling"
6933,"Dinosaur Planet: Broncosaurus Rex","Joseph Goodman","Core Rules","Science Fantasy","Broncosaurus Rex","d20 3","","Goodman Games",2001,NA,5.54,770,"https://index.rpg.net/display-entry.phtml?mainid=6933","https://www.rpg.net/pictures/cache/picthumb8019-medium.jpg","dinosaur planet","Science Fantasy","Science Fantasy"
6982,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=6982",NA,"super squadron",NA,NA
7,"The Dying Earth Roleplaying Game","Peter Freeman, Robin D. Laws, John Snead","Core Rules","Fantasy","Dying Earth","Dying Earth","Diana Jones, Outie, Grog d'Or, Grog d'Or","Pelgrane Press",2001,NA,7.26,54,"https://index.rpg.net/display-entry.phtml?mainid=7","https://www.rpg.net/pictures/cache/picthumb905-medium.jpg","tdying earth","Fantasy","Fantasy"
7048,"Reign","Greg Stolze","Core Rules","Fantasy","Heluso and Milonda",NA,"Indie RPG, Indie RPG, Indie RPG",NA,NA,2,7.38,39,"https://index.rpg.net/display-entry.phtml?mainid=7048","https://www.rpg.net/pictures/cache/picthumb8026-medium.jpg","reign","Fantasy","Fantasy"
7062,"ORX: Nasty, Brutish & Short","Rev. Raven Daegmorgan","Core Rules","Fantasy / Humor","None","ORX","","Wild Hunt Studios",2006,NA,4.51,2526,"https://index.rpg.net/display-entry.phtml?mainid=7062","https://www.rpg.net/pictures/cache/picthumb7773-medium.jpg","orxt","Fantasy","Humor"
7085,"Forge: Out of Chaos","Mark Kibbe, Mike Kibbe, Paul Kibbe","Core Rules","Fantasy","Juravia","Generic / One-Off System 0","","Basement Games Unlimited",1998,NA,4.3,2542,"https://index.rpg.net/display-entry.phtml?mainid=7085","https://www.rpg.net/pictures/cache/picthumb11342-medium.jpg","forge","Fantasy","Fantasy"
7108,"Piledrivers & Powerbombs","Joe J. Prince","Core Rules","Sports / Wrestling","Wrestling Federation",NA,"",NA,NA,3,5.41,892,"https://index.rpg.net/display-entry.phtml?mainid=7108","https://www.rpg.net/pictures/cache/picthumb16526-medium.jpg","piledrivers & powerbombs","Sports","Wrestling"
7109,"Death's Door","James Brown","Core Rules","Generic","Generic","Generic / One-Off System","","Blank Shield Press",2005,NA,NA,1369,"https://index.rpg.net/display-entry.phtml?mainid=7109","https://www.rpg.net/pictures/cache/picthumb7946-medium.jpg","death's door","Generic","Generic"
7110,"Fastlane","Alexander Cherry","Core Rules","Generic","Generic","Generic / One-Off System","Indie RPG","Twisted Confessions",2004,NA,5.54,769,"https://index.rpg.net/display-entry.phtml?mainid=7110","https://www.rpg.net/pictures/cache/picthumb7945-medium.jpg","fastlane","Generic","Generic"
7111,"the farm","Jared A. Sorensen","Core Rules","Science Fiction / Horror","The Farm","Generic / One-Off System","Indie RPG, Outie","Memento Mori Theatricks",2004,NA,5.67,679,"https://index.rpg.net/display-entry.phtml?mainid=7111","https://www.rpg.net/pictures/show-pic.phtml?picid=11333","the farm","Science Fiction","Horror"
712,"Nephilim","Fabrice Lamidey, Sam Shirley, Greg Stafford, Frédéric Weil","Core Rules","Fantasy / Modern","Modern","Nephilim 2","","Chaosium",1994,NA,6.06,410,"https://index.rpg.net/display-entry.phtml?mainid=712","https://www.rpg.net/pictures/show-pic.phtml?picid=27912","nephilim","Fantasy","Modern"
7136,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5,NA,"https://index.rpg.net/display-entry.phtml?mainid=7136","https://www.rpg.net/pictures/show-pic.phtml?picid=29122","robot warriors",NA,NA
7167,"Discordia","John Wick","Core Rules","Conspiracy","Modern","Advantage 5","Outie","Wicked Dead Brewing Company",2005,NA,NA,1395,"https://index.rpg.net/display-entry.phtml?mainid=7167","https://www.rpg.net/pictures/cache/picthumb8023-medium.jpg","discordia","Conspiracy","Conspiracy"
717,"Talislanta Handbook","Stephan Michael Sechi","Core Rules","Fantasy","Talislanta",NA,"",NA,NA,3,6.09,398,"https://index.rpg.net/display-entry.phtml?mainid=717","https://www.rpg.net/pictures/cache/picthumb3439-medium.jpg","talislanta","Fantasy","Fantasy"
7193,"Run Out the Guns! Adventure Kit","Jason O. Hawkins, Todd McGovern","Core Rules","Pulp / Swashbuckling","1600s-1700s Caribbean","Rolemaster 3","","I.C.E.",1998,NA,5.79,581,"https://index.rpg.net/display-entry.phtml?mainid=7193","https://www.rpg.net/pictures/show-pic.phtml?picid=25745","run out the guns","Pulp","Swashbuckling"
72,"Dungeons & Dragons 3rd Edition Player's Handbook","Monte Cook, Jonathan Tweet, Skip Williams","Core Rules","Fantasy","Generic",NA,"Diana Jones","Dungeons & Dragons 3rd Edition Player's Handbook",NA,5,6.36,276,"https://index.rpg.net/display-entry.phtml?mainid=72","https://www.rpg.net/pictures/cache/picthumb5953-medium.jpg","dungeons dragons 3rd edition player s handbook","Fantasy","Fantasy"
7208,"Buck Rogers XXVc: The 25th Century","Jeff Butler, Mike Cook, Michael Dobson, Jeff Grubb, Warren Spector, James M. Ward","Core Rules","Science Fiction","XXVc","XXVc","","TSR",1990,NA,NA,1399,"https://index.rpg.net/display-entry.phtml?mainid=7208","https://www.rpg.net/pictures/cache/picthumb8083-medium.jpg","xxvc","Science Fiction","Science Fiction"
7237,"Lejendary Adventures","Gary Gygax","Core Rules","Fantasy","Learth","Lejendary Adventure","","Hekaforge Productions",1999,NA,5.74,633,"https://index.rpg.net/display-entry.phtml?mainid=7237","https://www.rpg.net/pictures/cache/picthumb10927-medium.jpg","lejendary adventures","Fantasy","Fantasy"
7250,"Bacchanal","Paul Czege","Core Rules","Fantasy / Historical","Ancient Rome",NA,"Indie RPG, Indie RPG, Indie RPG, Outie",NA,NA,2,5.51,782,"https://index.rpg.net/display-entry.phtml?mainid=7250","https://www.rpg.net/pictures/show-pic.phtml?picid=29210","bacchanal","Fantasy","Historical"
7251,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,4.96,NA,"https://index.rpg.net/display-entry.phtml?mainid=7251","https://www.rpg.net/pictures/show-pic.phtml?picid=11333","valedictorian's death",NA,NA
7253,"Dread","Epidiah Ravachol","Core Rules","Horror","Generic","Dread","ENnie, ENnie, ENnie, ENnie","The Impossible Dream",2005,NA,6.61,186,"https://index.rpg.net/display-entry.phtml?mainid=7253","https://www.rpg.net/pictures/cache/picthumb8135-medium.jpg","dread","Horror","Horror"
7254,"Dread: The First Book of Pandemonium","Rafael Chandler","Core Rules","Horror / Action","Modern",NA,"",NA,NA,2,7.55,21,"https://index.rpg.net/display-entry.phtml?mainid=7254","https://www.rpg.net/pictures/cache/picthumb11507-medium.jpg","dread","Horror","Action"
7260,"Castles & Crusades Quick Start Rules","Davis Chenault, Mac Golden","Core Rules","Fantasy","Castle Zagyg",NA,"",NA,NA,5,5.08,1239,"https://index.rpg.net/display-entry.phtml?mainid=7260","https://www.rpg.net/pictures/cache/picthumb8139-medium.jpg","castles crusades quick start rules","Fantasy","Fantasy"
7271,"Four Colors al Fresco","Epidiah Ravachol, woodelf","Core Rules","Super Hero / Historical","Renaissance Italy","Four Colors al Fresco","","The Impossible Dream",2001,NA,5,1318,"https://index.rpg.net/display-entry.phtml?mainid=7271","https://www.rpg.net/pictures/cache/picthumb8157-medium.jpg","four colors al fresco","Super Hero","Historical"
7279,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.1,NA,"https://index.rpg.net/display-entry.phtml?mainid=7279",NA,NA,NA,NA
7282,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7282",NA,"advanced cassiopeian empire",NA,NA
7283,"Star Trek Starship Tactical Combat Simulator","Forest Brown, David F. Tepool, Jordan Weisman, Wm. John Wheeler","Core Rules","Science Fiction","Star Trek",NA,"",NA,NA,3,5.38,909,"https://index.rpg.net/display-entry.phtml?mainid=7283","https://www.rpg.net/pictures/cache/picthumb11695-medium.jpg","star trek starship tactical combat simulator","Science Fiction","Science Fiction"
7284,"Time & Time Again","H.N. Voss, W.P. Worzel","Core Rules","Time Travel","Generic","Time and Time Again","","Timeline",1984,NA,NA,1431,"https://index.rpg.net/display-entry.phtml?mainid=7284","https://www.rpg.net/pictures/cache/picthumb12501-medium.jpg","time & time again","Time Travel","Time Travel"
7289,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5,NA,"https://index.rpg.net/display-entry.phtml?mainid=7289",NA,"taiga",NA,NA
7293,"The Deryni Adventure Game","Ann Dupuis, Melissa Houle, Aaron Rosenberg","Core Rules","Fantasy","The Eleven Kingdoms","Fudge 0","","Wild Mule Games: Grey Ghost Press",2005,NA,6.1,389,"https://index.rpg.net/display-entry.phtml?mainid=7293","https://www.rpg.net/pictures/cache/picthumb8179-medium.jpg","deryni","Fantasy","Fantasy"
7298,"EverQuest Player's Handbook","George Doutrich, Steve Kenson, Angel Leigh McCoy, Steve Miller, Jeff Quick, John D. Rateliff, Stephanie Smith, Owen K.C. Stephens, Jennifer Clarke Wilkes","Core Rules","Fantasy","Norrath","EverQuest d20","","White Wolf Publishing: Sword & Sorcery",2002,NA,5.15,1126,"https://index.rpg.net/display-entry.phtml?mainid=7298","https://www.rpg.net/pictures/cache/picthumb10484-medium.jpg","everquest","Fantasy","Fantasy"
7300,"EverQuest Game Master's Guide","Josh Adams, Chris Campbell, Tim Dedopulos, Carl Gilchrist, Frank Hablawi, Mur Lafferty, Michael Mearls, Jeff Quick, Aaron Rosenberg, Dean Shomshak, Stephanie Smith, Richard C. Stratton, Katherine Weinstein","Core Rules","Fantasy","Norrath","EverQuest d20","","White Wolf Publishing: Sword & Sorcery",2002,NA,5.15,1130,"https://index.rpg.net/display-entry.phtml?mainid=7300","https://www.rpg.net/pictures/cache/picthumb10483-medium.jpg","everquest game master s guide","Fantasy","Fantasy"
7314,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.27,NA,"https://index.rpg.net/display-entry.phtml?mainid=7314",NA,NA,NA,NA
7315,"Deadlands d20","John Goff, Shane Lacy Hensley, John Hopler","Core Rules","Western","Deadlands / Weird West","d20 3","","Pinnacle",2001,NA,6.02,430,"https://index.rpg.net/display-entry.phtml?mainid=7315","https://www.rpg.net/pictures/cache/picthumb8194-medium.jpg","deadlands d20","Western","Western"
7321,"JAGS","Marco Chacon","Core Rules","Generic","Generic",NA,"Indie RPG, Indie RPG",NA,NA,2,5.24,1006,"https://index.rpg.net/display-entry.phtml?mainid=7321","https://www.rpg.net/pictures/cache/picthumb8199-medium.jpg","jags","Generic","Generic"
7322,"JAGS-2","Marco Chacon","Core Rules","Generic","Generic","JAGS-2","","Self-published",2004,NA,5.27,983,"https://index.rpg.net/display-entry.phtml?mainid=7322","https://www.rpg.net/pictures/cache/picthumb8201-medium.jpg","jags 2","Generic","Generic"
7342,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.23,NA,"https://index.rpg.net/display-entry.phtml?mainid=7342",NA,NA,NA,NA
7346,"The Mongoose Pocket Games Master's Guide","Shannon Kalvar","Core Rules","Fantasy","Generic","d20 3.5","","Mongoose Publishing",2004,NA,NA,1663,"https://index.rpg.net/display-entry.phtml?mainid=7346","https://www.rpg.net/pictures/show-pic.phtml?picid=29202","the mongoose pocket games master s guide","Fantasy","Fantasy"
7353,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7353",NA,NA,NA,NA
7354,"Mythweaver","Michael T. Desing","Core Rules","Fantasy","Generic",NA,"",NA,NA,3,5.27,980,"https://index.rpg.net/display-entry.phtml?mainid=7354","https://www.rpg.net/pictures/cache/picthumb15944-medium.jpg","mythweaver","Fantasy","Fantasy"
7355,"Bureau 13: Stalking the Night Fantastic","Chris Beiting, Robert Sadler, Richard Tucholka","Core Rules","Horror","Modern",NA,"",NA,NA,4,5.59,746,"https://index.rpg.net/display-entry.phtml?mainid=7355","https://www.rpg.net/pictures/cache/picthumb8231-medium.jpg","bureau 13","Horror","Horror"
7356,"Sandman: Map of Halaal","Mark Acres, Andria Hayday","Core Rules","Multigenre","Generic","Sandman","","Pacesetter",1985,NA,5.09,1211,"https://index.rpg.net/display-entry.phtml?mainid=7356","https://www.rpg.net/pictures/cache/picthumb8232-medium.jpg","sandman: map of halaal","Multigenre","Multigenre"
7368,"Ralph Bakshi's Wizards","Edward Bolme","Core Rules","Fantasy / Post-Apocalyptic","Wizards","Wizards 0","","Whit Publications",1992,NA,5,1317,"https://index.rpg.net/display-entry.phtml?mainid=7368","https://www.rpg.net/pictures/cache/picthumb8237-medium.jpg","ralph bakshi's wizards","Fantasy","Post-Apocalyptic"
7376,"Shatterzone","Greg Farshtey, Ed Stark","Core Rules","Science Fiction","Shatterzone",NA,"",NA,NA,2,4.92,2414,"https://index.rpg.net/display-entry.phtml?mainid=7376","https://www.rpg.net/pictures/cache/picthumb8367-medium.jpg","shatterzone","Science Fiction","Science Fiction"
738,"Silver Age Sentinels","Steve Kenson, Mark C. MacKinnon, Jeff Mackintosh, Jesse Scoble","Core Rules","Super Hero","Empire City",NA,"Outie, Pen & Paper, Pen & Paper",NA,NA,4,7.39,38,"https://index.rpg.net/display-entry.phtml?mainid=738","https://www.rpg.net/pictures/cache/picthumb1274-medium.jpg","silver age sentinels","Super Hero","Super Hero"
7396,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7396",NA,NA,NA,NA
7397,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"https://index.rpg.net/display-entry.phtml?mainid=7397",NA,NA,NA,NA
740,"Hero System Sidekick","Steven S. Long","Core Rules","Generic","Generic","Hero System Sidekick","","Hero Games",2004,NA,7.07,91,"https://index.rpg.net/display-entry.phtml?mainid=740","https://www.rpg.net/pictures/cache/picthumb861-medium.jpg","hero system sidekick","Generic","Generic"
741,"FVLMINATA: Armed With Lightning","Michael S. Miller, Jason E. Roberts","Core Rules","Fantasy / Historical","Ancient Rome",NA,"Outie, Grog d'Or",NA,NA,2,6.44,248,"https://index.rpg.net/display-entry.phtml?mainid=741","https://www.rpg.net/pictures/cache/picthumb864-medium.jpg","fvlminata","Fantasy","Historical"
7421,"Deepsleep","William Levy","Core Rules","Post-Apocalypse","Generic","Generic / One-Off System","","Godiva Productions",1988,NA,NA,1528,"https://index.rpg.net/display-entry.phtml?mainid=7421","https://www.rpg.net/pictures/cache/picthumb17556-medium.jpg","deepsleep","Post-Apocalypse","Post-Apocalypse"
7429,"Street Fighter: The Storytelling Game","Bill Bridges, Phil Brucato, Brian Campbell, Sean Lang, Mike Tinney, Stephan Wieck","Core Rules","Oriental / Martial Arts","Street Fighter","Street Fighter","","White Wolf Publishing",1994,NA,5.88,532,"https://index.rpg.net/display-entry.phtml?mainid=7429","https://www.rpg.net/pictures/cache/picthumb10454-medium.jpg","street fighter","Oriental","Martial Arts"
7432,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.11,NA,"https://index.rpg.net/display-entry.phtml?mainid=7432",NA,"droids",NA,NA
7434,"Colonial Gothic Rulebook","Richard Iorio II, James Maliszewski, Matt M. McElroy, Monica Valentinelli","Core Rules","Horror / Historical","American Revolution",NA,"ENnie",NA,NA,2,5.07,1244,"https://index.rpg.net/display-entry.phtml?mainid=7434","https://www.rpg.net/pictures/cache/picthumb8625-medium.jpg","colonial gothic","Horror","Historical"
7435,"AM6: Once and Future King","Jack Barker","Core Rules","Science Fiction","Far Future","Amazing Engine","","TSR",1994,NA,5.18,1098,"https://index.rpg.net/display-entry.phtml?mainid=7435","https://www.rpg.net/pictures/cache/picthumb8351-medium.jpg","am6: once and future king","Science Fiction","Science Fiction"
7444,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.81,NA,"https://index.rpg.net/display-entry.phtml?mainid=7444",NA,"strikeforce",NA,NA
746,"Star Trek Role Playing Game","James Cambias, Jackie Cassada, Kenneth Hite, Ross A. Isaacs, Robin D. Laws, Steven S. Long, Christian Moore, Nicky Rea, S. John Ross, John Snead","Core Rules","Science Fiction","Star Trek","ICON","","Last Unicorn Games",1999,NA,6.45,243,"https://index.rpg.net/display-entry.phtml?mainid=746","https://www.rpg.net/pictures/cache/picthumb665-medium.jpg","star trek role playing game","Science Fiction","Science Fiction"
7471,"Aces & Eights: Shattered Frontier","Jolly R. Blackburn, Brian Jelke, Steve Johansson, David S. Kenzer, Jennifer Kenzer, Mark Plemmons","Core Rules","Western","Shattered Frontier",NA,"Origins Awards, ENnie, ENnie, ENnie, ENnie, Grog d'Or",NA,NA,3,7.04,95,"https://index.rpg.net/display-entry.phtml?mainid=7471","https://www.rpg.net/pictures/cache/picthumb12367-medium.jpg","aces & eights","Western","Western"
7484,"Bullwinkle and Rocky Role-Playing Party Game","David ""Zeb"" Cook","Core Rules","Cartoon","Frostbite Falls and Beyond","Generic / One-Off System 0","Origins Gamer's Choice Awards","TSR",1988,NA,5.1,1203,"https://index.rpg.net/display-entry.phtml?mainid=7484","https://www.rpg.net/pictures/cache/picthumb8385-medium.jpg","bullwinkle and rocky","Cartoon","Cartoon"
75,"Batman Role-Playing Game","Jack A. Barker, Ray Winninger","Core Rules","Super Hero","DC Universe","DC Heroes 2","","Mayfair Games",1989,NA,5.87,535,"https://index.rpg.net/display-entry.phtml?mainid=75","https://www.rpg.net/pictures/cache/picthumb1811-medium.jpg","batman","Super Hero","Super Hero"
7502,"The Mechanoid Invasion Trilogy","Kevin Siembieda","Core Rules","Science Fiction","Mechanoids","Megaversal","","Palladium Books",1998,NA,5.98,452,"https://index.rpg.net/display-entry.phtml?mainid=7502","https://www.rpg.net/pictures/show-pic.phtml?picid=29199","the mechanoid invasion trilogy","Science Fiction","Science Fiction"
7505,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.09,NA,"https://index.rpg.net/display-entry.phtml?mainid=7505",NA,"john carter",NA,NA
7536,"Heroes of Olympus","B. Dennis Sustare","Core Rules","Fantasy","Ancient Greece",NA,"",NA,NA,2,5.79,582,"https://index.rpg.net/display-entry.phtml?mainid=7536","https://www.rpg.net/pictures/cache/picthumb22204-medium.jpg","heroes of olympus","Fantasy","Fantasy"
7537,"The Spawn of Fashan","Kirby Lee Davis","Core Rules","Fantasy","Generic","Generic / One-Off System","","The Games of Fashan",1981,NA,4.53,2522,"https://index.rpg.net/display-entry.phtml?mainid=7537","https://www.rpg.net/pictures/cache/picthumb28836-medium.jpg","spawn of fashan","Fantasy","Fantasy"
7548,"Epic Role Playing Game Manual","Kent Davis, Andrew Merz, Andy Monroe, Chris Organ","Core Rules","Fantasy","Eslin",NA,"ENnie",NA,NA,2,6.06,416,"https://index.rpg.net/display-entry.phtml?mainid=7548","https://www.rpg.net/pictures/show-pic.phtml?picid=29200","epic role playing game manual","Fantasy","Fantasy"
755,"Paranoia","Allen Varney","Core Rules","Science Fiction / Humor","Alpha Complex",NA,"Outie, Origins Awards, ENnie, Weird GameWyrd, Grog d'Or",NA,NA,4,7.67,14,"https://index.rpg.net/display-entry.phtml?mainid=755","https://www.rpg.net/pictures/cache/picthumb15790-medium.jpg","paranoia","Science Fiction","Humor"
7551,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.11,NA,"https://index.rpg.net/display-entry.phtml?mainid=7551",NA,NA,NA,NA
7559,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,5.01,NA,"https://index.rpg.net/display-entry.phtml?mainid=7559",NA,NA,NA,NA
