"Start URL","Titolo","Author","Genre","Setting","EditionInfo","System","Awards","OtherTags"
"http://index.rpg.net/display-entry.phtml?mainid=15056","Monster Coliseum","Lawrence Whitaker","Fantasy","Glorantha","Mongoose Publishing","RuneQuest / Mongoose 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=17512","Bogeyman","Ashok Desai","Horror","2000s","Sane Studios","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=15658","High Valor","Tim Kirk","Fantasy","Aiea","Better Mousetrap Games / Silverlion Studios","High Valor","Indie RPG (Indie Game of the Year Runner Up, 2010)",""
"http://index.rpg.net/display-entry.phtml?mainid=16744","Adventures in Oz: Fantasy Roleplaying Beyond the Yellow Brick Road","F. Douglas Wall","Fantasy","Oz","F. Douglas Wall Publishing","Adventures in Oz","",""
"http://index.rpg.net/display-entry.phtml?mainid=15946","Five by Five","Jeff Moore","Generic","Generic","Dreams and Dragons","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18494","Edge","Steve Bergeron","Fantasy","Deomeidh","Outrider Studios, Canada","Rapidfire System","",""
"http://index.rpg.net/display-entry.phtml?mainid=15931","Blowback","Elizabeth Shoemaker Sampat","Espionage","Modern","Two Scooters Press","Blowback","Indie RPG (Indie Game of the Year Runner Up, 2010) Indie RPG (Best Production Runner Up, 2010)",""
"http://index.rpg.net/display-entry.phtml?mainid=14509","Venârivè: Northwestern Lýthia","Jeremy W. Baker, N. Robin Crossby","Fantasy","Hârn","Kelestia Productions","HârnMaster 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=15876","Fortune's Fool","Jay Stratton","Fantasy / Historical","Renaissance Europe","Pantheon Press","Fate Twist","",""
"http://index.rpg.net/display-entry.phtml?mainid=16487","Eoris Essence","","Fantasy","Eoris","Visions of Essence","Essence System","ENnie (Nominee for Best Cover Art, 2011) ENnie (Nominee for Best Interior Art, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=16596","Squawk Role-Playing Game","Benjamin Galbraith, Seth Galbraith","Science Fiction","Abaddon","Game Arts Guild","Squawk","",""
"http://index.rpg.net/display-entry.phtml?mainid=14075","Crime Network: Cosa Nostra","Brendan Davis","Crime","Baybridge","Bedrock Games","Crime Network","","Group: mafia, organized crime"
"http://index.rpg.net/display-entry.phtml?mainid=17347","Jungle Adventure","Jared A. Sorensen","Action","Generic","Memento Mori Theatricks","Parsely","",""
"http://index.rpg.net/display-entry.phtml?mainid=18064","Cathay: The Five Kingdoms - Gamemaster's Guide","","Fantasy / Oriental","Barsaive","Mongoose Publishing / RedBrick","Earthdawn 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=15935","Hell for Leather","Sebastian Hickey","Horror / Splatterpunk","Hell for Leather","Cobweb Games","Hell for Leather","ENnie (Nominee for Best Free Product, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=16378","A Time of War: The BattleTech RPG","","Science Fiction / Military","31st century","Catalyst Game Labs","BattleTech 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=16405","Chthonian Stars","Christopher Dorn, Fras, Robert Glass, Matthew Grau","Science Fiction / Horror","Traveller","Mongoose Publishing","Traveller / Mongoose","",""
"http://index.rpg.net/display-entry.phtml?mainid=14965","City of Birds","Jasper McChesney","Generic","City of Birds","Primeval Games Press","City of Birds","",""
"http://index.rpg.net/display-entry.phtml?mainid=14878","GnomeMurdered","The RPGPundit","Horror / Humor","Generic","Precis Intermedia Gaming","GnomeMurdered","",""
"http://index.rpg.net/display-entry.phtml?mainid=15573","Maschine Zeit","Jennifer Brozek, David A Hill Jr, John Kennedy, Joshua Loomis, Duane O'Brien, Christopher Simmons, Eddy Webb, Chuck Wendig, Stewart Wilson, Filamena Young","Science Fiction / Horror","Maschine Zeit","Machine Age Productions","Maschine Zeit","",""
"http://index.rpg.net/display-entry.phtml?mainid=15634","Hunting","Brent Bailey, Daniel Bell, Jonathan Davidson, John Sgammato","Fantasy","Hârn","Columbia Games","HârnMaster 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=15934","Hell 4 Leather","Joe Prince","Action / Crime","Modern","Prince of Darkness / Box Ninja","Hell 4 Leather","",""
"http://index.rpg.net/display-entry.phtml?mainid=16359","Blood & Honor","John Wick","Fantasy / Oriental","Mythic Japan","John Wick Presents","Houses of the Blooded 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=17276","Monsterhearts","Joe Mcdaldno","Fantasy / Dark","Modern","Buried Without Ceremony","Monsterhearts 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=16431","Mars Colony","Tim C. Koppang","Science Fiction","Mars Colony","tck roleplaying","2d6 Push-Your-Luck","Indie RPG (Indie Game of the Year Runner Up, 2010) Indie RPG (Most Innovative Game Runner Up, 2010)",""
"http://index.rpg.net/display-entry.phtml?mainid=15659","Eden: the Deceit","Gabriele Baldassarre, Massimo Basso, Mario Raiola","Science/Mysticism","System Eden","9th Circle Games","Genesi Game System","",""
"http://index.rpg.net/display-entry.phtml?mainid=15917","Kagematsu","Danielle Lewon","Romance / Historical","Senguko Period Place: Japan Time: 16th century","Cream Alien Games","Kagematsu","Diana Jones (Nominee for Excellence in Gaming, 2010) Indie RPG (Indie Game of the Year, 2009) Indie RPG (Best Production Runner Up, 2009) Indie RPG (Most Innovative Game Runner Up, 2009)","Group: ronins, women"
"http://index.rpg.net/display-entry.phtml?mainid=17106","Infinite Power RPG","Levi Mote","Super Hero","Generic","Bonsai Entertainment","Infinite Power System","",""
"http://index.rpg.net/display-entry.phtml?mainid=16926","Ingenium","Erin, Ben Overmyer, Kevin Rohan","Fantasy","Eiridia","Silver Gryphon Games","Ingenium","",""
"http://index.rpg.net/display-entry.phtml?mainid=16427","Tombs & Terrors: Old School Fantasy Role Playing","Simon Washbourne","Fantasy","Generic","Beyond Belief Games","Tombs & Terrors","",""
"http://index.rpg.net/display-entry.phtml?mainid=14418","Dogs of W*A*R","Simon Washbourne","War","Generic","Beyond Belief Games","Dogs of W*A*R","",""
"http://index.rpg.net/display-entry.phtml?mainid=16072","Rules Compendium","Jeremy Crawford","Fantasy","Generic","Wizards of the Coast","Dungeons & Dragons 4","ENnie (Silver for Best Rules, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=14019","Harvesters","John P. Seibel","Animal","Generic","Troll Lord Games","SIEGE Engine","",""
"http://index.rpg.net/display-entry.phtml?mainid=17471","Geasa","Jonathan Lavallee","Drama","Generic","Firestorm Ink","Geasa","",""
"http://index.rpg.net/display-entry.phtml?mainid=16587","Pangenre RPG Core Rules","Ronald G. Moore, Frederick Noble, John D. Powers","Generic","Generic","Pangenre","Pangenre 1.1","",""
"http://index.rpg.net/display-entry.phtml?mainid=16682","Continuity","Marc Huete","Science Fiction / Transhuman","Eclipse Phase","Posthuman Studios","Eclipse Phase","ENnie (Gold for Best Electronic Product, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=15421","Heroes Forever Free RPG Day Package","Eric Campion, Bruce P. Dowrie","Super Hero","Generic","Guild of Blades Publishing","Heroes Forever","",""
"http://index.rpg.net/display-entry.phtml?mainid=15344","Backswords & Bucklers Book One: Basic Rules","Christopher Cale, Benjamin Dale, Daniel Officer","Fantasy / Historical","Elizabethan Era","Tied to a Kite","Backswords & Bucklers","",""
"http://index.rpg.net/display-entry.phtml?mainid=15837","Sorcery & Super Science!","Joseph Browning","Science Fantasy","Below the Shattered Moon","Expeditious Retreat Press","Sorcery & Super Science!","",""
"http://index.rpg.net/display-entry.phtml?mainid=16601","G-Core","Jay Libby","Super Hero","Generic","Dilly Green Bean Games","G-Core","",""
"http://index.rpg.net/display-entry.phtml?mainid=15293","Hoodoo Blues","Brian St.Claire-King","Fantasy / Modern","Modern","Vajra Enterprises","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=15503","FUBAR","Michael Wenman","Cyberpunk / Espionage","Modern","Vulpinoid Studios","SNAFU System","",""
"http://index.rpg.net/display-entry.phtml?mainid=16621","Nightmare Worlds","A. L. Kuske","Horror","Earth","Maverick Publishing","Nightmare Worlds","",""
"http://index.rpg.net/display-entry.phtml?mainid=16738","Zombie Death Town","Charlie Fleming","Horror / Zombie","Generic","Rarr! I'm A Monster Publishing","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=17367","The Flux","John Wick","Generic","Generic","John Wick Presents","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=15598","Monkey: The Storytelling Game of the Journey to the West","Newt Newport","Oriental / Martial Arts","Ancient China","D101 Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=15617","Myth & Magic: Starter Kit","Tom Ryan","Fantasy","Generic","New Haven Games","BASE20 0","","Other: 1st level, 2nd level, 3rd level, 4th level, 5th level"
"http://index.rpg.net/display-entry.phtml?mainid=17639","Hammerax: The Ancient World","Shane Garvey","Fantasy","Hammerax","Greywood Publishing","QUERP 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=17360","Infinite Futures","Robert Hemminger, Ramsey Lundock, Sean Wilt","Science Fiction","Generic","Avalon Game Company","Pathfinder","",""
"http://index.rpg.net/display-entry.phtml?mainid=14873","Lost Roads of Lociam","Rasmus Strand","Fantasy / Sword & Sorcery","Lociam","self-published","D10s and Percents 14","",""
"http://index.rpg.net/display-entry.phtml?mainid=15313","INVULNERABLE Tabletop Super Hero Roleplaying Game","Joshua Kubli","Super Hero","Generic","Imperfekt Gammes","INVULNERABLE Engine","",""
"http://index.rpg.net/display-entry.phtml?mainid=14119","Conflict Roleplaying Rulebook","Mark M. Scott","Fantasy","Generic","Conflict Games","Conflict Roleplaying","",""
"http://index.rpg.net/display-entry.phtml?mainid=17513","e20 System Evolved","Gary M. Sarli","Generic","Generic","GMSarli Games","e20 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=16400","Skulduggery","Robin D. Laws","Generic","Generic","Pelgrane Press","Skulduggery","",""
"http://index.rpg.net/display-entry.phtml?mainid=16746","The WatchGuard Sourcebook (Preview Edition)","DT Butchino, Charlie McElvy","Super Hero","Generic","Xion Studios","Mutants & Masterminds 3","Ogre (Oggie) (Free Game of the Year Gold, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=14373","Elegia","John Higgins","Fantasy","Generic","Relative Entropy Games","Elegia 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=16321","Director's Cut Survival Horror","Amy S. Claxton, David F. Claxton III","Horror","Generic","Crispy Zombie Productions","Survival System","",""
"http://index.rpg.net/display-entry.phtml?mainid=16237","Capes, Cowls and Villains Foul Quickstart","Barak Blackburn","Super Hero","Generic","Spectrum Games","Capes, Cowls and Villains Foul","",""
"http://index.rpg.net/display-entry.phtml?mainid=16221","Space Rage","","Science Fiction","Generic Time: 22nd century","Nerd Rage Games","Rage","",""
"http://index.rpg.net/display-entry.phtml?mainid=16540","Umläut: Game of Metal","Rich Stokes","Rock and Roll","Modern","Lord of the Pies","Umläut","Indie RPG (Indie Game of the Year Runner Up, 2009) Indie RPG (Best Production Runner Up, 2009)",""
"http://index.rpg.net/display-entry.phtml?mainid=15966","Loom","Tim Gray","Generic","Generic","Silver Branch Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=15954","Spione: Story Now in Cold War Berlin","Ron Edwards","Espionage","Cold War","Adept Press","Story Now","",""
"http://index.rpg.net/display-entry.phtml?mainid=17274","Gun Thief","Joe McDonald","Action / Crime","Generic","Buried Without Ceremony","Gun Thief","",""
"http://index.rpg.net/display-entry.phtml?mainid=17804","Yesterday's Tomorrows","John Wick","Pulp","Generic","John Wick Presents","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=17389","-U- The Game of Stories Core Rulebook","Aaron Richardson, Stephanie Richardson","Universal","Generic","A'n'SR -entertainments","-U- The Game of Stories 1.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=14530","Executive Decisions","Vincent Baker, Dennis Detwiller, Ron Edwards, Greg Stolze, Chad Underkoffer.","Politics","2000s","Greg Stolze","","",""
"http://index.rpg.net/display-entry.phtml?mainid=17189","PAX BRITANNICA","Matthew Abbott","Alternate History","Steampunk Alternate Present","Abbott Games","Abbott Games Backbone","",""
"http://index.rpg.net/display-entry.phtml?mainid=16641","DIRGE: Dark Modern Fantasy Roleplaying Game","Joshua Kubli","Horror / Action","Modern","Imperfekt Gammes","DIRGE System","",""
"http://index.rpg.net/display-entry.phtml?mainid=16222","Medieval Rage","","Fantasy / Historical","Middle Ages","Nerd Rage Games","Rage","",""
"http://index.rpg.net/display-entry.phtml?mainid=14379","Hyperlite: The Sirius Treaty","Tim Bancroft","Science Fiction","Sirius Treaty Time: 24th century","Sceaptune Games","Traveller / Mongoose","",""
"http://index.rpg.net/display-entry.phtml?mainid=17349","Space Station","Jared A. Sorensen","Science Fiction","Space Station","Memento Mori Theatricks","Parsely","",""
"http://index.rpg.net/display-entry.phtml?mainid=16599","Bean!","J. Freels","Generic","Generic","Fabled Worlds","d2","",""
"http://index.rpg.net/display-entry.phtml?mainid=15875","Three Black Crows, Three Dead Men: A Gallows Tale","Brennan Taylor","Horror","Generic","Galileo Games","Three Black Crows","",""
"http://index.rpg.net/display-entry.phtml?mainid=15599","The Realms of Chirak","Nicholas Bergquist","Fantasy / Post-Apocalyptic","Chirak","Zodiac Gods Publishing","Dungeons & Dragons 4","",""
"http://index.rpg.net/display-entry.phtml?mainid=14052","Avenngrail Vol. 1","Collin Lenzen","Fantasy","Generic","Castle Theory Games","Avengrail","",""
"http://index.rpg.net/display-entry.phtml?mainid=15519","Hounds of G.O.D.","Adam Weber","Science Fiction / Military","Dark Future","AJW Games","Ten by Ten","",""
"http://index.rpg.net/display-entry.phtml?mainid=15341","Zodia Sunset","David Bezio","Mecha","Zodia","Grey Area Games","Zodia Sunset 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=18730","Super Crusaders","Lee Walser","Super Hero","Technopolis","Crusader Game Books","Super Crusaders","",""
"http://index.rpg.net/display-entry.phtml?mainid=16238","Wild West Cinema","Dave Bezio","Western","Wild West","Spectrum Games","Wild West Cinema","",""
"http://index.rpg.net/display-entry.phtml?mainid=16223","War Rage","","War","Modern","Nerd Rage Games","Rage","",""
"http://index.rpg.net/display-entry.phtml?mainid=15144","Castle Bravo","Bill White","Horror / Cthulhu","1950s","Pelgrane Press","Trail of Cthulhu","",""
"http://index.rpg.net/display-entry.phtml?mainid=14008","The World of Onn: Core Rules","James E. Bobb","Fantasy","Onn","Fantasy Adventure Studios","Swords & Wizardry","",""
"http://index.rpg.net/display-entry.phtml?mainid=16129","rpgKids","Enrique Bertran","Fantasy","Generic","Highmoon Games","rpgKids 1.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=15292","Tibet Monastic Edition","Vajra Enterprises","Fantasy / Oriental","1950s Place: Tibet","Vajra Enterprises","ORC","",""
"http://index.rpg.net/display-entry.phtml?mainid=16442","Cipher","Jason Baker, Ben Collins, Carolyn Holmes, Paul E. Holmes","Science Fiction","Modern","Broken Meme gamedesignstudio","Vector System","",""
"http://index.rpg.net/display-entry.phtml?mainid=17458","My Monster","John Wick","Fantasy","Generic","Wicked Dead Brewing Company","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=17248","Action Planet","Alan Seeger","Science Fiction","Far Future","Points of Insanity Game Studio","Action Planet","",""
"http://index.rpg.net/display-entry.phtml?mainid=14786","Wizards and Gunslingers","Trevor Banister","Western / Fantasy","Generic","Avalon Game Company","d20 3.5","",""
"http://index.rpg.net/display-entry.phtml?mainid=17348","Spooky Manor","Jared A. Sorensen","Horror","Spooky Manor","Memento Mori Theatricks","Parsely","",""
"http://index.rpg.net/display-entry.phtml?mainid=16416","Régime Diabolique: Player's Guide","Paul ""Wiggy"" Wade-Williams","Fantasy / Historical","Régime Diabolique","Triple Ace Games","Ubiquity","",""
"http://index.rpg.net/display-entry.phtml?mainid=17260","Nuissundus Fantasy Roleplay Core Rules","James Savage","Fantasy","Nuissundus","Eidolon Games","Nuissundus","",""
"http://index.rpg.net/display-entry.phtml?mainid=16402","Peryton Fantasy Roleplaying Game: Basic Rules","Christina Lea, Tom K. Loney","Fantasy","Generic","Peryton Publishing","Peryton","",""
"http://index.rpg.net/display-entry.phtml?mainid=15280","Mysterious Circumstances","Keith Foo","Horror","Modern","Big Iron Vault Publishing, Canada","Mysterious Circumstances","",""
"http://index.rpg.net/display-entry.phtml?mainid=16147","The Genius Guide to Feats of Runic Might","Owen K.C. Stephens","Fantasy","Generic","OtherWorld Creations","Pathfinder","",""
"http://index.rpg.net/display-entry.phtml?mainid=16611","The Life and Times of a Teenage Sorcerer","Nathan J. Hill","Fantasy / Modern","Modern","Mystic Age Games","Teenager Sorcerer","",""
"http://index.rpg.net/display-entry.phtml?mainid=17264","A'Kyria Quick Start","Uncredited","Fantasy","A'Kyria","Our Own Game Company","A'Kyria","",""
"http://index.rpg.net/display-entry.phtml?mainid=15798","Resolute: Towers of Arvandoria","Michael T. Desing","Fantasy","Towers of Arvandoria","Teddy Bear Press","Resolute 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=15340","Preternatural","David Bezio","Horror","Modern","Grey Area Games","Six-Sided System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=15261","The World of Lykarnia","Keith Foo","Fantasy","Lykarnia","Big Iron Vault Publishing","Relativity System","",""
"http://index.rpg.net/display-entry.phtml?mainid=16332","Trucker","Tim Bryant, Deems Morrione","Fantasy / Modern","Modern","Four Color Adventure","Trucker","",""
"http://index.rpg.net/display-entry.phtml?mainid=17133","Braggart","Kyle Daniel","Fantasy / Humor","Generic","Spiral Galaxy Games, UK","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18289","The Rustbelt","D. Marshall Burns","Post-Apocalypse","Rustbelt","Beyond the Wire Productions","Blood, Sweat, & Tears Engine","",""
"http://index.rpg.net/display-entry.phtml?mainid=18290","Knuckleheads!","D. Marshall Burns","Comedy","Generic","Beyond the Wire Productions","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=16456","Outbreak: Undead","Christopher de la Rosa","Post-Apocalypse / Zombie","Generic","Hunters Books and Apparel","Outbreak: Undead","ENnie (Judges' Spotlight Award, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=16471","Ghettopocalypse","Johnathan Janssen, Otis Johnson","Cyberpunk","Ghettopocalypse","Echelon St. Games","X6 Game System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18395","The One Ring: Adventures over the Edge of the Wild","Amado Angulo, Marco Maggi, Dominic McDowall-Thomas, Francesco Nepitello","Fantasy","Middle-earth","Cubicle 7 Entertainment, UK","One Ring","ENnie (Gold for Best Art, 2012) ENnie (Silver for Best Production Values, 2012) ENnie (Gold for Best Interior Art, 2012)",""
"http://index.rpg.net/display-entry.phtml?mainid=18320","Part-Time Gods","Eloy Lasanta","Fantasy / Modern","Part-Time Gods","Third Eye Games","Dynamic Gaming System 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=18245","Dungeon Crawl Classics Role Playing Game","Michael Curtis, Joseph Goodman, Harley Stroh, Dieter Zimmerman","Fantasy","Generic","Goodman Games","Dungeon Crawl Classics 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=18622","The Mutant Epoch Hub Rules","William McAusland","Post-Apocalypse / Gonzo","Mutant Epoch Time: 24th century","Outland Arts","Outland System","","Group: mutants"
"http://index.rpg.net/display-entry.phtml?mainid=18722","Legend Tabletop Roleplaying Game System","Chris Campbell, Jacob Kurzer","Science Fantasy","Hallow","Rule of Cool Gaming","Legend System 0","","Other: Open Gaming License"
"http://index.rpg.net/display-entry.phtml?mainid=18365","Hollowpoint","C.W. Marshall, Brad Murray","Action","Modern urban","VSCA Publishing, Canada","VSCA Post Hoc Action Pool","",""
"http://index.rpg.net/display-entry.phtml?mainid=18605","Black Crusade","Owen Barnes, Andy Chambers, Nathan Dowdell, John Dunn, Andrew Fischer, Tim Flanders, Andy Hoare, Tim Huckelbery, Jason Marker, Mack Martin, Kevin Rubitsky, Rex Vogen, Ross Watson","Science Fantasy","Warhammer 40K","Fantasy Flight Games","Black Crusade","","Group: Chaos Space Marines"
"http://index.rpg.net/display-entry.phtml?mainid=18382","Ashen Stars","Robin D. Laws","Science Fiction","Ashen Stars","Pelgrane Press","Ashen Stars","Golden Geek RPG (Best Artwork/Presentation Nominee, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=18763","Bulldogs!","Brian Engard, Brennan Taylor","Science Fiction","Bulldogs!","Galileo Games","Fate 3","Golden Geek RPG (Game of the Year Nominee, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=18493","Remnants","Steve Bergeron","Mecha","The Broken Lands","Outrider Studios, Canada","Rapidfire System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18282","Conquest of Nerath","","Fantasy","Generic Place: , karkoth, nerath","Wizards of the Coast","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18127","FU: Free, Universal Role-Playing Game","Nathan Russell","Generic","Generic","Peril Planet","Generic / One-Off System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18155","Chronicles of Arax: Solo Adventure Game","Shane Garvey","Fantasy","Arax","Crystal Star Games","Chronicles of Arax","",""
"http://index.rpg.net/display-entry.phtml?mainid=18844","Degenesis","Malte Belz, Marko Djurdjevic, Christian Gunther, Tim Struck","Post-Apocalypse","Degenesis","Posthuman Studios / Sighpress","KatharSys","",""
"http://index.rpg.net/display-entry.phtml?mainid=18015","Microscope","Ben Robbins","Generic","Generic","Lame Mage Productions","Generic / One-Off System","Golden Geek RPG (Game of the Year Finalist, 2011)",""
"http://index.rpg.net/display-entry.phtml?mainid=18510","Mistborn Adventure Game","Filamena Young , Shivam Bhatt, Logan Bonner, Alex Flagg, David Hill, Will Hindmarch, Jeremy Keller, John Snead","Fantasy","Mistborn","Crafty Games","Mistborn Adventure Game","",""
"http://index.rpg.net/display-entry.phtml?mainid=17518","Stormrift","Brett M. Bernstein, Peter C. Spahn","Science Fiction","Earth","Precis Intermedia Gaming","genreDiversion 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=18463","Neoclassical Geek Revival","Z. Kowolski","Fantasy","Generic","Unofficial Games, Canada","Fantasy Heartbreaker 0","",""
"http://index.rpg.net/display-entry.phtml?mainid=17550","The Tools of Ignorance","Clash Bowley","Sports / Baseball","2000s","Flying Mice","StarCluster / Starpool 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=18393","The Secret Fire","George Strayton","Fantasy","Generic","Secret Fire Games","Secret Fire","",""
"http://index.rpg.net/display-entry.phtml?mainid=18293","Fabled Lands","Shane Garvey, Jamie Wallis","Fantasy","Harkuna","Greywood Publishing","Fabled Lands","",""
"http://index.rpg.net/display-entry.phtml?mainid=18644","Cosmic Patrol","","Pulp / Science Fiction","Generic","Catalyst Game Labs","Cosmic Patrol","",""
"http://index.rpg.net/display-entry.phtml?mainid=18149","Shock: Human Contact","Joshua A. C. Newman","Science Fiction","Human Contact","glyphpress","Shock","",""
"http://index.rpg.net/display-entry.phtml?mainid=18184","Crimson Exodus","Claus Bornich","Fantasy","Crimson Exodus","Radical Approach","Fantasy Dice","",""
"http://index.rpg.net/display-entry.phtml?mainid=18596","The Apocalypse Machine","Graham Walmsley","Post-Apocalypse","Cthulhu Apocalypse","Pelgrane Press","Trail of Cthulhu","",""
"http://index.rpg.net/display-entry.phtml?mainid=18337","Star Storm","Anthony Lupson, Alex Patterson","Fantasy","Stromgard","Jackal Pack Games","Star Storm","",""
"http://index.rpg.net/display-entry.phtml?mainid=18598","Simple Superheroes Issue 0","Joshua John Kitz","Super Hero","Generic","Compose Dream Games","Simple Superheroes","",""
"http://index.rpg.net/display-entry.phtml?mainid=18842","Other Worlds","Mark Humphreys","Generic","Generic","Signal 13","Other Worlds","",""
"http://index.rpg.net/display-entry.phtml?mainid=18775","Kids & Critters","Simon Washbourne","Various","Various","Cubicle 7 Entertainment / Beyond Belief Games","Various","",""
"http://index.rpg.net/display-entry.phtml?mainid=18597","Kingdom of Nothing","Jeff Himmelman","Fantasy / Modern","Kingdom of Nothing","Galileo Games","Kingdom of Nothing","","Group: homeless"
"http://index.rpg.net/display-entry.phtml?mainid=18543","Macabre Tales","Cynthia Celeste Miller","Horror / Cthulhu","Generic","Spectrum Games","Macabre Tales Domino Based","",""
"http://index.rpg.net/display-entry.phtml?mainid=18472","In Flames","Greg Saunders","Science Fiction","Flame Worlds","Cubicle 7 Entertainment / Fire Ruby Designs","Mini Six","",""
"http://index.rpg.net/display-entry.phtml?mainid=18232","Advanced Fighting Fantasy: The Roleplaying Game","Graham Bottley","Fantasy","Titan","Cubicle 7 Entertainment / Arion Games","Advanced Fighting Fantasy 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=18468","WyshMaykers: The Game of Magical Stories","Aaron Richardson, Stephanie Richardson","Generic","2000s","A'n'SR -entertainments","-U- The Game of Stories","",""
"http://index.rpg.net/display-entry.phtml?mainid=18939","Victoria","Daniel Hodges","Historical","Victorian Era","Hazard Gaming, Canada","Hazard System","",""
"http://index.rpg.net/display-entry.phtml?mainid=18329","Outremer","Albert Bailey, clash bowley","Alternate History","16th century","Flying Mice","StarCluster / Starpool 3","",""
"http://index.rpg.net/display-entry.phtml?mainid=18544","Darker Dungeons","Blacky the Blackball","Fantasy","Generic","Gratis Games","Darker Dungeons","",""
"http://index.rpg.net/display-entry.phtml?mainid=18228","Agents of S.W.I.N.G.","James Desborough","Espionage","1960s Place: , espionage, FATE Time: 1960s, 1970s","Postmortem Studios","Fate 3","","Other: espionage, FATE"
"http://index.rpg.net/display-entry.phtml?mainid=18327","Arcanis: The World of Shattered Empires Roleplaying Game","Pedro Barrenechea, Henry Lopez, Eric Wiener","Fantasy","Arcanis","Paradigm Concepts","Arcanis","",""
"http://index.rpg.net/display-entry.phtml?mainid=18821","Ancient Odysseys - Pocket Edition","Brett Bernstein","Fantasy","Generic","Politically Incorrect Games / Precis Intermedia","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18418","Becoming Heroes","Austin Bookheimer, John LeBoeuf-Little","Generic","Generic","Transneptune Games","Becoming Heroes","",""
"http://index.rpg.net/display-entry.phtml?mainid=18198","Retro Phaze","John Higgins","Fantasy","Generic","Relative Entropy Games","Retro Phaze","",""
"http://index.rpg.net/display-entry.phtml?mainid=18255","Laser Squid Nemesis","Stephen Furlani","Animal","Underwater","Blackwyrm Publishing","XD20","","Group: squids"
"http://index.rpg.net/display-entry.phtml?mainid=18427","Abney Park's Airship Pirates","Peter Cakebread, Ken Walton","Steampunk","Airship Pirates","Cubicle 7 Entertainment, UK","Heresy Engine","Diehard GameFan (Best Core Rulebook, 2011) UK Games Expo (Best Role-playing Game, 2012)",""
"http://index.rpg.net/display-entry.phtml?mainid=18717","Realms of Atlantasia: The Games Masters Bible","John Holland","Fantasy","Atlantasia","J.A.C.H. Books","Realms of Atlantasia","",""
"http://index.rpg.net/display-entry.phtml?mainid=18216","Stellar Wind","Frederick Goff","Science Fiction","Generic","Higher Dimension Games","","",""
"http://index.rpg.net/display-entry.phtml?mainid=18039","Wonderland No More","Kevin L. Anderson, Jordan Peacock, Lansing D. Tryon","Fantasy","Wonderland","Triple Ace Games","Savage Worlds 2","",""
"http://index.rpg.net/display-entry.phtml?mainid=18219","The Modern Path: Heroes of the Modern World","Chris Clark, Jason Mangum, Barry Spryng, Kevin Webb","Modern","2000s","Game Room Creations","Pathfinder","",""
"http://index.rpg.net/display-entry.phtml?mainid=18426","Galaxy Prime: A Sci-Fi Roleplaying Epic","James Shade/Epic Age Media","Science Fiction","Galaxy Prime","Epic Age Media","Galaxy Prime","",""
"http://index.rpg.net/display-entry.phtml?mainid=19263","Early Dark","Chuck Wendig","Fantasy","Early Dark","Anthropos Games","Early Dark","",""
